index,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
651,2,0,3,1,6,2,1,0,10,0,6,2,2,7,7,0,2,2,5,7,2,0
335,3,2,3,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,1,4,6
980,3,0,0,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,1,5,6
6210,2,2,0,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,0,4,6
2659,3,2,9,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,4,0
4186,3,2,9,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,1,5,0
554,4,3,0,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,6
6449,3,3,0,1,3,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,1
5803,4,3,8,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,3,0
7101,3,2,7,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6
5440,3,0,0,0,6,2,0,0,10,1,0,3,3,5,3,0,2,1,5,1,4,6
6908,3,2,0,0,6,2,0,0,1,1,0,3,3,5,7,0,2,1,5,0,5,6
6890,4,2,7,1,8,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,1
4566,2,0,9,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,4,6
7116,3,2,0,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
6197,2,3,0,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
1338,0,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,0,1,5,8,4,1
7507,3,0,3,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,3
2386,2,2,3,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,4,0
2648,4,2,0,1,3,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,1
5167,3,2,0,1,3,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,1
1721,2,0,9,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,4,0
4836,0,3,8,0,6,2,0,0,4,0,0,3,3,7,7,0,2,2,5,4,4,2
6454,3,2,9,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,5,0
4330,3,3,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,0,0
4146,2,0,3,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,5,0
3875,2,0,3,1,6,2,1,0,10,0,6,3,2,7,7,0,2,2,5,7,3,0
6961,3,0,9,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,5,0
2533,2,0,7,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,4,6
6856,2,3,0,1,8,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
4654,2,0,7,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,1,4,6
362,3,3,8,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,0,0
2572,4,2,0,1,8,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,3
3850,5,0,0,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,4,4
6830,3,0,9,1,4,2,0,0,7,0,0,2,2,1,1,0,2,1,3,3,4,0
6237,2,2,2,1,6,2,1,1,10,0,0,0,0,7,0,0,2,1,1,7,4,1
3186,3,0,3,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,0,4,6
611,4,3,7,1,8,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,1
5202,2,2,3,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,1,4,6
4278,5,0,0,1,6,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,5,4
2961,2,0,3,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,0,4,6
7273,2,3,7,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,6
7124,3,3,0,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,3,0
4729,4,3,0,0,6,2,0,0,9,0,6,3,3,7,7,0,2,2,1,7,1,5
947,3,2,3,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,4,6
988,2,3,7,1,8,2,0,1,2,1,6,3,2,7,7,0,2,1,1,7,4,3
4299,3,0,0,1,6,2,0,1,0,0,3,3,3,7,7,0,2,1,5,1,5,4
5853,3,0,0,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,1,3,0
672,3,2,3,1,4,2,0,0,4,0,0,2,2,0,0,0,2,1,3,3,5,3
170,2,3,0,1,3,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,3
2011,3,0,3,1,4,2,0,0,4,0,0,2,2,1,5,0,2,1,3,3,4,3
5224,3,2,3,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,1,5,6
4558,3,2,9,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,0
1756,2,3,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,2
542,2,3,5,1,2,2,1,1,7,0,0,3,3,7,7,0,2,1,5,1,3,6
264,3,2,0,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,1,3,0
5897,3,2,3,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,1,4,6
4374,2,0,3,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,0,4,6
2014,2,0,7,0,6,2,0,0,8,1,0,3,3,3,3,0,2,1,5,1,5,6
6813,2,3,0,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,4,0
4871,2,0,0,0,6,2,0,0,7,1,0,3,3,7,7,0,2,1,5,1,5,6
5485,2,3,0,1,6,2,1,0,1,1,3,3,3,7,7,0,2,1,1,1,0,0
5076,2,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,3,4
159,3,2,0,1,8,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
4036,2,3,7,1,3,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
5179,4,3,0,1,6,0,0,0,6,0,6,3,3,4,4,0,0,1,5,1,1,1
103,2,0,3,1,6,2,1,0,7,0,6,2,3,7,7,0,2,2,5,7,2,0
7072,2,2,0,1,3,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,3
7426,0,2,9,1,6,2,1,1,10,0,1,1,1,8,8,0,3,1,1,7,1,1
3841,3,2,0,1,5,2,0,0,10,0,1,2,1,2,2,0,2,0,4,7,1,6
3908,3,0,3,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,0,4,6
1086,0,0,8,1,6,2,1,0,10,0,6,3,2,7,7,0,2,2,5,7,3,0
5334,3,3,8,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,0,0
3928,2,0,9,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,4,6
909,2,2,0,1,3,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,6
2790,3,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,2,1,1
3035,3,0,7,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,5,6
4655,0,3,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,2
877,2,2,0,1,3,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6
7234,3,2,1,0,6,2,0,0,10,0,6,3,3,7,6,0,2,2,1,7,1,5
3432,2,2,0,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3
3196,2,0,8,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,1,3,0
4577,3,0,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,0,0
7952,4,2,0,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3
7287,3,0,0,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,1,4,6
776,3,2,0,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,3,0
6901,2,0,3,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,4,6
3828,2,0,7,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,1,4,6
693,3,3,7,1,3,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,6
4477,2,0,3,1,6,2,1,0,3,1,3,0,0,7,7,0,2,1,1,0,3,0
5753,2,2,8,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,2,0
342,3,2,9,0,0,2,0,0,1,0,5,3,1,7,7,0,2,1,5,0,5,0
6357,3,0,0,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,1,5,6
7812,3,2,6,1,6,2,0,1,7,0,6,3,0,7,7,0,2,1,2,3,4,6
3146,2,0,3,1,4,2,0,0,3,0,0,2,2,1,0,0,2,1,3,3,5,0
7718,2,2,0,0,1,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,5,0
70,3,2,3,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,3
6069,4,3,7,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,6
318,2,0,3,0,6,2,0,0,10,1,0,3,3,3,3,0,2,1,5,0,5,6
6526,4,2,7,1,3,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,3
5014,2,2,0,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,1
2610,2,0,7,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,5,0,5,6
4652,3,0,3,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,4,6
1594,3,3,3,0,4,2,0,0,3,1,0,3,3,7,7,0,2,1,5,3,4,4
6172,0,2,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,1,3,2
5899,3,3,0,1,4,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,3
1202,2,3,0,1,8,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6
4260,3,3,3,0,4,2,0,0,10,1,0,3,0,7,7,0,2,1,5,3,3,4
3179,4,2,0,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
1218,3,3,3,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,0,0
5793,2,0,0,0,6,2,0,0,7,1,0,3,3,5,3,0,2,1,5,1,4,6
4843,2,2,3,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,4,6
239,2,0,3,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,4,6
1099,3,2,7,1,3,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6
3730,3,2,7,0,6,2,0,0,7,1,0,3,3,7,3,0,2,1,5,1,4,6
51,3,0,0,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,0,0
2472,0,2,8,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,2,2
1894,3,3,0,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,3
6315,0,0,8,1,6,2,1,0,7,0,6,3,3,7,7,0,2,2,5,7,2,0
6966,4,3,0,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1
8036,3,0,3,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,5,3
6383,3,2,9,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,4,3
1471,3,2,9,1,4,2,0,0,3,0,0,2,2,5,5,0,2,1,3,3,4,3
1995,2,0,9,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,4,6
3706,3,0,3,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,1,0,0
6365,3,0,7,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,0,5,6
7596,3,2,7,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,3
249,0,2,8,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,3,0
686,2,3,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,3,2
6589,2,3,3,1,6,2,1,0,10,0,6,2,2,7,7,0,2,2,5,7,3,0
447,3,0,0,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,4,6
1257,3,0,0,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,0,0
5464,3,0,3,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,5,0,5,6
281,2,3,9,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,3,0
6994,2,3,5,1,2,2,1,1,4,0,0,3,3,7,7,0,2,1,5,0,4,6
7907,2,0,3,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,0,5,6
3123,4,0,8,1,6,2,1,0,4,0,6,3,2,7,7,0,2,2,5,7,2,0
3004,2,0,9,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,5,6
5615,3,3,7,1,3,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6
7042,4,2,7,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6
1283,4,2,7,1,4,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
3681,0,2,8,0,1,2,0,0,0,0,1,3,3,7,7,0,2,1,5,1,2,2
6137,3,2,3,0,6,2,0,0,1,1,0,3,3,5,5,0,2,1,5,1,4,6
3911,2,0,3,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,0,5,6
6064,3,2,7,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6
4268,3,3,0,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,3,0
2462,2,0,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,4,3
3129,3,0,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,5,3
7781,4,2,0,1,4,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6
7595,2,0,0,0,6,2,0,0,10,1,0,3,3,7,7,0,2,1,5,0,5,6
4409,4,3,0,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,1
4888,3,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,4,0
4200,4,3,0,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,6
3090,2,2,0,1,4,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,3
1032,3,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,0,1,5,1,4,1
2914,2,3,3,1,2,2,0,1,1,0,0,3,3,7,7,0,2,1,5,0,3,6
7034,2,2,7,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,4,6
6216,3,0,7,0,6,2,0,0,8,1,0,3,3,7,5,0,2,1,5,1,5,6
5979,3,2,3,1,4,2,0,0,3,0,0,2,2,1,1,0,2,1,3,3,4,3
4081,3,3,0,1,6,2,1,0,0,1,3,0,3,7,7,0,2,1,1,0,0,0
6032,3,2,7,0,6,2,0,0,1,1,0,3,3,3,7,0,2,1,5,0,4,6
1908,2,0,3,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,4,3
6340,2,2,0,1,4,2,0,1,2,1,6,2,3,5,7,0,2,1,1,7,4,1
1395,2,2,9,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0
660,2,3,8,1,2,2,1,1,4,0,0,3,3,7,7,0,2,1,5,1,3,6
3360,2,3,0,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,1
6330,3,3,5,0,6,2,0,0,5,0,0,3,3,7,7,0,2,2,5,4,4,0
4336,3,2,3,0,6,2,0,0,10,1,0,3,3,5,5,0,2,1,5,0,5,6
901,3,0,9,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,5,3
4190,2,0,5,1,2,2,1,1,1,0,0,3,3,7,7,0,2,1,5,1,4,6
4320,2,0,3,1,4,2,0,0,4,0,0,2,2,5,0,0,2,1,3,3,5,0
2353,3,2,7,1,3,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3
5971,3,3,0,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,1,3,4
1963,2,0,9,1,4,2,0,0,7,0,0,2,2,0,1,0,2,1,3,3,5,3
4959,2,0,7,0,6,2,0,0,10,1,0,3,3,3,5,0,2,1,5,0,4,6
738,2,3,8,0,1,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,0
3634,2,0,3,1,6,2,0,1,7,0,3,3,3,7,7,0,2,1,5,0,5,4
1214,3,2,9,1,4,2,0,0,7,0,0,2,2,0,0,0,2,1,3,3,5,3
183,3,3,7,1,4,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,6
2250,4,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,0,1,5,8,4,1
7644,2,3,0,1,6,2,1,0,1,1,3,0,0,7,7,0,2,1,1,0,0,0
497,3,0,0,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,4,6
4444,2,0,9,1,4,2,0,0,3,0,0,2,2,5,1,0,2,1,3,3,5,6
8062,2,3,8,0,1,2,0,0,4,0,1,3,3,7,7,0,2,1,5,1,3,2
2855,4,3,7,1,4,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
6428,2,3,9,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,0,3,0
6566,2,2,9,0,1,2,0,0,7,0,5,3,1,7,7,0,2,1,5,1,5,3
2948,3,0,0,0,6,2,0,0,1,1,0,3,3,5,3,0,2,1,5,0,4,6
4629,4,2,7,1,3,2,0,1,2,1,6,3,3,7,5,0,2,1,1,7,4,6
7266,2,2,3,1,4,2,0,0,3,0,0,2,2,1,5,0,2,1,3,3,4,3
8047,4,3,0,1,4,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3
7830,0,2,8,0,0,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,2,2
2262,0,3,8,0,0,2,0,0,0,0,1,3,3,7,7,0,2,1,5,0,3,0
5170,3,3,7,1,8,2,0,1,2,1,6,3,3,7,7,0,2,1,1,7,4,6
201,2,3,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,3,2
160,2,2,0,1,3,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,1
2993,2,3,0,1,6,2,1,0,7,1,3,0,0,7,7,0,2,1,1,0,0,0
1041,2,3,0,0,6,2,0,0,10,0,6,3,3,6,6,0,2,2,1,7,1,5
5537,3,3,7,1,3,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6
129,4,0,2,1,6,2,1,1,10,0,0,0,3,7,0,0,2,1,1,7,4,1
3249,2,2,0,1,8,2,0,1,2,1,6,3,2,5,5,0,2,1,1,7,4,3
26,4,2,7,0,6,2,0,0,10,0,6,3,3,7,7,0,2,2,1,7,1,5
6582,3,0,9,1,4,2,0,0,4,0,0,2,2,5,5,0,2,1,3,3,4,6
6193,4,3,7,1,3,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,3
7825,2,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,2,4,1
6236,2,3,3,1,6,2,1,0,0,1,3,3,3,7,7,0,2,1,1,0,3,0
3026,2,3,9,0,1,2,0,0,1,0,1,3,3,7,7,0,2,1,5,0,2,0
3157,4,3,7,0,6,2,0,0,10,0,6,3,3,7,6,0,2,2,1,7,1,5
2539,3,0,3,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,3,0
397,2,0,0,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,1,5,6
7961,2,0,3,0,6,2,0,0,1,1,0,3,3,3,5,0,2,1,5,0,4,6
6647,2,2,0,1,8,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,3
1659,2,3,0,1,8,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,3
3273,2,0,3,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,4,0
3203,2,3,1,0,4,2,0,0,3,1,0,3,0,7,7,0,2,1,5,3,3,4
5415,4,2,0,1,4,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,3
2841,4,3,0,1,8,2,0,1,2,1,6,2,2,5,7,0,2,1,1,7,4,6
1513,3,2,8,0,7,2,0,1,10,0,3,3,3,7,7,0,2,1,5,0,3,0
3971,2,2,9,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,6
7490,4,3,7,1,8,2,0,1,2,1,6,2,3,7,7,0,2,1,1,7,4,3
6807,2,3,5,0,6,2,0,0,9,0,6,3,3,7,6,0,2,2,1,7,1,5
1432,2,0,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,0,3,0
1661,2,2,0,1,5,2,0,0,11,0,1,2,1,2,2,0,2,0,4,7,1,6
6571,3,2,7,1,8,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,1
2360,4,3,0,1,4,2,0,1,2,1,6,2,3,5,5,0,2,1,1,7,4,6
4368,3,2,9,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,0
353,4,2,0,1,8,2,0,1,2,1,6,3,2,5,7,0,2,1,1,7,4,3
8056,2,0,8,1,6,2,1,0,3,1,3,3,3,7,7,0,2,1,1,0,0,0
5620,2,3,0,0,7,2,0,1,1,0,3,3,3,7,7,0,2,1,5,1,4,4
1354,2,2,3,0,6,2,0,0,1,1,0,3,3,5,5,0,2,1,5,1,4,6
4461,3,0,3,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,5,6
916,3,0,0,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,0,4,6
579,2,2,6,1,6,2,0,1,7,0,6,3,0,7,7,0,2,1,2,3,5,6
3018,4,3,0,1,3,2,0,1,2,1,6,3,3,5,7,0,2,1,1,7,4,6
4555,3,0,9,1,4,2,0,0,7,0,0,2,2,1,5,0,2,1,3,3,5,0
4799,3,2,3,0,6,2,0,0,8,1,0,3,3,7,3,0,2,1,5,0,5,6
2382,4,3,3,1,6,2,1,0,4,0,6,3,3,7,7,0,2,2,5,7,3,0
7997,2,0,3,1,4,2,0,0,4,0,0,2,2,0,1,0,2,1,3,3,4,3
6305,2,0,7,0,6,2,0,0,1,1,0,3,3,7,3,0,2,1,5,0,5,6
5734,2,2,3,1,4,2,0,0,7,0,0,2,2,5,0,0,2,1,3,3,5,3
938,2,2,3,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,5,3
608,3,3,7,1,4,2,0,1,2,1,6,2,2,5,5,0,2,1,1,7,4,6
7935,2,2,9,0,0,2,0,0,4,0,1,3,3,7,7,0,2,1,5,0,2,0
4707,2,3,1,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,4,0
5235,2,2,9,1,4,2,0,0,3,0,0,2,2,5,0,0,2,1,3,3,4,0
4479,2,0,8,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,1,0,0
1686,2,2,7,1,4,2,0,1,2,1,6,2,2,7,7,0,2,1,1,7,4,6
5544,2,0,3,1,6,2,1,0,1,1,3,3,0,7,7,0,2,1,1,0,3,0
7964,2,0,3,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,4,6
5310,3,2,8,0,6,2,0,0,5,0,0,3,3,7,7,0,2,2,5,4,4,2
591,3,3,3,1,6,2,1,0,7,1,3,0,3,7,7,0,2,1,1,0,0,0
7771,2,2,3,1,4,2,0,0,7,0,0,2,2,0,5,0,2,1,3,3,4,6
3271,3,2,0,1,3,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,3
3117,3,0,0,1,6,2,1,0,0,1,3,3,0,7,7,0,2,1,1,0,3,0
2531,2,0,0,0,6,2,0,0,8,1,0,3,3,3,5,0,2,1,5,1,4,6
1548,3,2,0,0,6,2,0,0,10,1,0,3,3,7,3,0,2,1,5,1,4,6
3403,2,0,3,0,6,2,0,0,1,1,0,3,3,5,5,0,2,1,5,0,5,6
736,3,0,8,1,6,2,1,0,3,1,3,0,3,7,7,0,2,1,1,0,3,0
1040,2,3,5,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,0,4,6
3788,2,2,0,0,6,2,0,0,1,1,0,3,3,7,5,0,2,1,5,0,5,6
1565,0,2,8,0,0,2,0,0,10,0,1,3,3,7,7,0,2,1,5,1,2,2
2747,2,3,8,1,6,2,1,0,0,1,3,0,0,7,7,0,2,1,1,1,3,0
7259,3,2,3,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,0,5,6
2754,2,2,6,1,6,2,0,1,3,0,6,3,0,7,7,0,2,1,2,3,4,6
7052,3,2,7,0,6,2,0,0,7,1,0,3,3,3,7,0,2,1,5,1,4,6
150,4,2,0,1,6,2,0,0,10,0,0,1,1,0,0,0,2,2,5,7,5,3
3680,2,2,0,1,3,2,0,1,2,1,6,2,3,7,5,0,2,1,1,7,4,1
6028,2,2,3,0,6,2,0,0,7,1,0,3,3,3,5,0,2,1,5,1,5,6
7563,2,2,9,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,4,3
5053,3,0,9,1,4,2,0,0,3,0,0,2,2,0,0,0,2,1,3,3,5,3
3907,2,0,3,1,4,2,0,0,4,0,0,2,2,5,1,0,2,1,3,3,5,6
3415,2,2,8,0,7,2,0,1,7,0,3,3,3,7,7,0,2,1,5,1,4,0
3781,2,3,3,1,2,2,1,1,7,0,0,3,3,7,7,0,2,1,5,0,3,6
6222,3,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,0,1,5,1,4,1
196,2,3,8,1,2,2,0,1,4,0,0,3,3,7,7,0,2,1,5,1,4,6
5421,3,2,7,0,6,2,0,0,7,1,0,3,3,3,3,0,2,1,5,1,4,6
6063,3,2,3,0,6,2,0,0,1,1,0,3,3,7,7,0,2,1,5,1,5,6
5498,2,2,0,0,0,2,0,0,10,0,5,3,1,7,7,0,2,1,5,1,3,3
2630,3,2,3,0,6,2,0,0,7,1,0,3,3,7,5,0,2,1,5,1,5,6
475,2,3,8,1,2,2,0,1,8,0,0,3,3,7,7,0,2,1,5,0,4,6
6033,4,2,7,1,5,0,0,0,10,0,1,2,1,2,2,0,2,0,4,7,1,6
551,4,2,0,1,8,2,0,1,2,1,6,3,2,7,5,0,2,1,1,7,4,1
1991,3,3,0,1,3,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,3
3481,2,3,0,1,6,0,0,0,1,0,6,3,3,4,4,0,1,1,5,8,1,1
4456,3,3,3,0,4,2,0,0,10,1,0,0,0,7,7,0,2,1,5,3,3,4
6988,2,0,0,0,6,2,0,0,10,1,0,3,3,7,5,0,2,1,5,0,4,6
4111,2,0,9,1,4,2,0,0,4,0,0,2,2,0,5,0,2,1,3,3,4,6
401,3,2,3,1,4,2,0,0,7,0,0,2,2,5,1,0,2,1,3,3,5,0
6980,3,0,3,1,4,2,0,0,4,0,0,2,2,1,1,0,2,1,3,3,5,6
2224,4,2,7,0,6,2,0,0,9,0,6,3,3,6,7,0,2,2,1,7,1,5
7241,3,0,9,1,4,2,0,0,4,0,0,2,2,1,0,0,2,1,3,3,5,6
5975,3,3,0,1,6,0,0,0,11,0,6,3,3,4,4,0,1,1,5,5,1,1
4572,3,3,7,1,4,2,0,1,2,1,6,3,3,5,5,0,2,1,1,7,4,6
8117,3,0,3,1,6,2,0,1,4,0,3,3,3,7,7,0,2,1,5,0,5,4
6724,2,0,0,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,0,4,6
5199,4,2,7,1,3,2,0,1,2,1,6,2,2,7,5,0,2,1,1,7,4,1
6564,2,2,3,0,6,2,0,0,8,1,0,3,3,5,7,0,2,1,5,1,4,6
